StationName ,County,BeginGageServiceDate,EndGageServiceDate,TotalPrecipitation_inches,WaterYear,Notes_FlaggedResults,x_coord,y_coord
Mount Shasta,Siskiyou,9/24/1999,7/13/2000,69.55,2000,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/13/2000,6/29/2001,45.6,2001,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/29/2001,6/26/2002,55.8,2002,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/26/2002,8/9/2003,74.5,2003,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,8/9/2003,7/2/2004,66.25,2004,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/2/2004,9/23/2005,78.7,2005,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/23/2005,10/5/2006,78.8,2006,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,10/5/2006,10/12/2007,49.62,2007,Data collection occurred within the next water year,-122.2339878,41.36229015
Mount Shasta,Siskiyou,10/12/2007,10/29/2008,44.16,2008,Data collection occurred within the next water year,-122.2339878,41.36229015
Mount Shasta,Siskiyou,10/29/2008,10/8/2009,43.75,2009,Data collection occurred within the next water year,-122.2339878,41.36229015
Mount Shasta,Siskiyou,10/8/2009,9/22/2010,69.19,2010,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/22/2010,9/22/2011,79.98,2011,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/22/2011,9/26/2012,52.56,2012,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/26/2012,9/30/2013,57.72,2013,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/30/2013,9/26/2014,22.51,2014,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/26/2014,9/26/2015,51.91,2015,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/26/2015,9/22/2016,68.75,2016,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/22/2016,9/27/2017,105.55,2017,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/27/2017,9/18/2018,35.04,2018,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/15/2022,9/30/2019,71.39,2019,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/30/2019,10/8/2020,29.27,2020,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,10/8/2020,9/30/2021,20.81,2021,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/30/2021,9/15/2022,38.71,2022,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/15/2022,9/6/2023,103.44,2023,,-122.2339878,41.36229015
Mumbo Basin,Trinity,11/4/1946,8/28/1947,40.46,1947,,-122.5252501,41.19790746
Mumbo Basin,Trinity,8/28/1947,6/22/1948,61.68,1948,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/22/1948,6/15/1949,42.86,1949,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/15/1949,6/17/1950,33.4,1950,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/17/1950,6/22/1951,56.61,1951,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/22/1951,6/6/1952,58.75,1952,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/6/1952,7/11/1953,67.63,1953,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/11/1953,7/19/1954,67.8,1954,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/19/1954,7/13/1955,31.3,1955,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/13/1955,7/24/1956,77.05,1956,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/24/1956,9/16/1957,50.21,1957,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/16/1957,7/11/1958,94.85,1958,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/11/1958,9/2/1959,45.65,1959,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/2/1959,7/16/1960,54.15,1960,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/16/1960,7/12/1961,56.6,1961,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/12/1961,9/25/1962,50.71,1962,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/25/1962,6/26/1963,68.91,1963,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/26/1963,7/1/1964,40.68,1964,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/1/1964,7/1/1965,63.52,1965,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/1/1965,6/29/1966,57.09,1966,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/29/1966,7/13/1967,70.54,1967,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/13/1967,7/10/1968,49.2,1968,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/10/1968,7/10/1969,72.66,1969,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/10/1969,6/24/1970,65.37,1970,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/24/1970,7/28/1971,69.23,1971,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/28/1971,7/12/1972,54.4,1972,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/12/1972,6/20/1973,55.44,1973,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/20/1973,6/27/1974,102.16,1974,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/27/1974,8/28/1975,72.47,1975,,-122.5252501,41.19790746
Mumbo Basin,Trinity,8/28/1975,9/1/1976,41.64,1976,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/1/1976,7/13/1977,22.34,1977,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/13/1977,7/19/1978,78.77,1978,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/19/1978,7/31/1979,40.75,1979,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/31/1979,6/24/1980,65.8,1980,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/24/1980,6/24/1981,44.3,1981,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/24/1981,8/26/1982,81.65,1982,,-122.5252501,41.19790746
Mumbo Basin,Trinity,8/26/1982,8/24/1983,93.83,1983,,-122.5252501,41.19790746
Mumbo Basin,Trinity,8/24/1983,7/18/1984,58.25,1984,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/18/1984,6/26/1985,41.8,1985,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/26/1985,6/25/1986,70.37,1986,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/25/1986,6/11/1987,49.88,1987,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/11/1987,6/23/1988,49.35,1988,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/23/1988,6/20/1989,51,1989,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/20/1989,6/19/1990,37.9,1990,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/19/1990,6/26/1991,33.02,1991,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/26/1991,6/22/1992,47.6,1992,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/22/1992,6/29/1993,76.67,1993,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/29/1993,6/13/1994,46.33,1994,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/13/1994,9/21/1995,81,1995,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/21/1995,7/25/1996,70.4,1996,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/25/1996,7/22/1997,62.55,1997,Estimate because oil measurement not recorded,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/22/1997,8/3/1998,90.65,1998,,-122.5252501,41.19790746
Mumbo Basin,Trinity,8/3/1998,9/23/1999,48.4,1999,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/23/1999,7/13/2000,43.95,2000,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/13/2000,6/22/2001,26.8,2001,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/22/2001,6/21/2002,54.85,2002,,-122.5252501,41.19790746
Mumbo Basin,Trinity,6/21/2002,7/23/2003,56.2,2003,,-122.5252501,41.19790746
Mumbo Basin,Trinity,7/23/2003,9/20/2004,54.55,2004,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/20/2004,9/22/2005,74.9,2005,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/22/2005,9/29/2006,85.25,2006,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/29/2006,9/25/2007,40.13,2007,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/25/2007,9/15/2008,49.05,2008,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/15/2008,9/22/2009,46.65,2009,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/22/2009,9/7/2010,66.66,2010,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/7/2010,8/16/2011,79.78,2011,,-122.5252501,41.19790746
Mumbo Basin,Trinity,8/16/2011,9/4/2012,48.32,2012,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/4/2012,9/4/2013,50.49,2013,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/4/2013,9/22/2014,30.55,2014,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/22/2014,9/10/2015,49.88,2015,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/10/2015,9/10/2016,67.66,2016,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/10/2016,9/26/2017,90.41,2017,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/26/2017,9/4/2018,38.67,2018,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/27/2023,9/26/2019,68.82,2019,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/26/2019,9/14/2020,35.52,2020,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/14/2020,9/1/2021,34.38,2021,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/1/2021,9/27/2022,41.39,2022,,-122.5252501,41.19790746
Mumbo Basin,Trinity,9/27/2022,9/9/2023,66.96,2023,,-122.5252501,41.19790746
Onion Valley,Plumas,,5/13/1960,55.73,1960,No Begin Gage Service Date,-120.884227,39.79926234
Onion Valley,Plumas,5/13/1960,5/14/1961,43.58,1961,,-120.884227,39.79926234
Onion Valley,Plumas,5/14/1961,5/15/1962,48.1,1962,,-120.884227,39.79926234
Onion Valley,Plumas,5/15/1962,5/16/1963,78.66,1963,,-120.884227,39.79926234
Onion Valley,Plumas,5/16/1963,5/17/1964,45.19,1964,,-120.884227,39.79926234
Onion Valley,Plumas,5/17/1964,5/18/1965,77.15,1965,,-120.884227,39.79926234
Onion Valley,Plumas,5/18/1965,5/19/1966,46.43,1966,,-120.884227,39.79926234
Onion Valley,Plumas,5/19/1966,5/20/1967,78.45,1967,,-120.884227,39.79926234
Onion Valley,Plumas,5/20/1967,5/21/1968,51.22,1968,,-120.884227,39.79926234
Onion Valley,Plumas,5/21/1968,5/22/1969,83.01,1969,,-120.884227,39.79926234
Onion Valley,Plumas,5/22/1969,5/23/1970,74.39,1970,,-120.884227,39.79926234
Onion Valley,Plumas,5/23/1970,5/24/1971,67.99,1971,,-120.884227,39.79926234
Onion Valley,Plumas,5/24/1971,5/25/1972,50.87,1972,,-120.884227,39.79926234
Onion Valley,Plumas,5/25/1972,5/26/1973,65.44,1973,,-120.884227,39.79926234
Onion Valley,Plumas,5/26/1973,5/27/1974,99.38,1974,,-120.884227,39.79926234
Onion Valley,Plumas,5/27/1974,5/28/1975,58.66,1975,,-120.884227,39.79926234
Onion Valley,Plumas,5/28/1975,5/29/1976,37.11,1976,,-120.884227,39.79926234
Onion Valley,Plumas,5/29/1976,5/30/1977,25.02,1977,,-120.884227,39.79926234
Onion Valley,Plumas,5/30/1977,5/31/1978,82.66,1978,,-120.884227,39.79926234
Onion Valley,Plumas,5/31/1978,6/1/1979,52.41,1979,,-120.884227,39.79926234
Onion Valley,Plumas,6/1/1979,6/2/1980,72.53,1980,,-120.884227,39.79926234
Onion Valley,Plumas,6/2/1980,6/3/1981,45.38,1981,,-120.884227,39.79926234
Onion Valley,Plumas,6/3/1981,6/4/1982,107.97,1982,,-120.884227,39.79926234
Onion Valley,Plumas,6/4/1982,6/5/1983,121.35,1983,,-120.884227,39.79926234
Onion Valley,Plumas,6/5/1983,6/6/1984,70.63,1984,,-120.884227,39.79926234
Onion Valley,Plumas,6/6/1984,6/7/1985,39.48,1985,,-120.884227,39.79926234
Onion Valley,Plumas,6/7/1985,6/8/1986,76.65,1986,,-120.884227,39.79926234
Onion Valley,Plumas,6/8/1986,6/9/1987,41.72,1987,,-120.884227,39.79926234
Onion Valley,Plumas,6/9/1987,8/15/1988,40.37,1988,,-120.884227,39.79926234
Onion Valley,Plumas,8/15/1988,8/15/1989,59.91,1989,,-120.884227,39.79926234
Onion Valley,Plumas,8/15/1989,8/13/1990,46.7,1990,,-120.884227,39.79926234
Onion Valley,Plumas,8/13/1990,8/13/1991,42.05,1991,,-120.884227,39.79926234
Onion Valley,Plumas,8/13/1991,10/5/1992,35.2,1992,,-120.884227,39.79926234
Onion Valley,Plumas,10/5/1992,7/12/1993,67.55,1993,,-120.884227,39.79926234
Onion Valley,Plumas,7/12/1993,6/20/1994,37.35,1994,,-120.884227,39.79926234
Onion Valley,Plumas,6/20/1994,9/11/1995,101.4,1995,,-120.884227,39.79926234
Onion Valley,Plumas,9/11/1995,7/10/1996,64.83,1996,,-120.884227,39.79926234
Onion Valley,Plumas,7/10/1996,7/7/1997,66.81,1997,,-120.884227,39.79926234
Onion Valley,Plumas,7/7/1997,7/28/1998,68.6,1998,,-120.884227,39.79926234
Onion Valley,Plumas,7/28/1998,9/16/1999,21.4,1999,,-120.884227,39.79926234
Onion Valley,Plumas,9/16/1999,7/24/2000,32.2,2000,,-120.884227,39.79926234
Onion Valley,Plumas,7/24/2000,6/5/2001,34.9,2001,,-120.884227,39.79926234
Onion Valley,Plumas,6/5/2001,6/12/2002,44.6,2002,,-120.884227,39.79926234
Onion Valley,Plumas,6/12/2002,6/24/2003,57.2,2003,,-120.884227,39.79926234
Onion Valley,Plumas,6/24/2003,6/21/2004,50.5,2004,,-120.884227,39.79926234
Onion Valley,Plumas,6/21/2004,9/12/2005,65.4,2005,,-120.884227,39.79926234
Onion Valley,Plumas,9/12/2005,9/5/2006,84.6,2006,,-120.884227,39.79926234
Onion Valley,Plumas,9/5/2006,10/17/2007,40.61,2007,Data collection occurred within the next water year,-120.884227,39.79926234
Onion Valley,Plumas,10/17/2007,10/7/2008,20.46,2008,Data collection occurred within the next water year,-120.884227,39.79926234
Onion Valley,Plumas,10/7/2008,10/23/2009,56.35,2009,Data collection occurred within the next water year,-120.884227,39.79926234
Onion Valley,Plumas,10/23/2009,9/2/2010,47.8,2010,,-120.884227,39.79926234
Onion Valley,Plumas,9/2/2010,8/17/2011,109.67,2011,,-120.884227,39.79926234
Onion Valley,Plumas,8/17/2011,9/6/2012,39.69,2012,,-120.884227,39.79926234
Onion Valley,Plumas,9/6/2012,9/9/2013,47.96,2013,,-120.884227,39.79926234
Onion Valley,Plumas,9/9/2013,9/2/2014,28.33,2014,,-120.884227,39.79926234
Onion Valley,Plumas,9/2/2014,9/14/2015,40,2015,,-120.884227,39.79926234
Onion Valley,Plumas,9/14/2015,9/12/2016,55.63,2016,,-120.884227,39.79926234
Onion Valley,Plumas,9/12/2016,9/18/2017,92.71,2017,,-120.884227,39.79926234
Onion Valley,Plumas,9/18/2017,9/28/2018,45.99,2018,,-120.884227,39.79926234
Onion Valley,Plumas,9/28/2018,9/18/2019,59.95,2019,,-120.884227,39.79926234
Onion Valley,Plumas,9/18/2019,10/5/2020,34.16,2020,,-120.884227,39.79926234
Onion Valley,Plumas,10/5/2020,8/17/2021,20.61,2021,,-120.884227,39.79926234
Onion Valley,Plumas,8/17/2021,9/14/2022,42.51,2022,,-120.884227,39.79926234
Onion Valley,Plumas,9/14/2022,9/12/2023,60.66,2023,,-120.884227,39.79926234
Patterson Meadow,Modoc,10/13/1958,9/8/1959,,1959,No data,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/8/1959,7/25/1960,19.05,1960,,-120.1985287,41.19019272
Patterson Meadow,Modoc,7/25/1960,6/28/1961,17.7,1961,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/28/1961,6/19/1962,21.07,1962,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/19/1962,7/2/1963,28.44,1963,,-120.1985287,41.19019272
Patterson Meadow,Modoc,7/2/1963,7/7/1964,26.29,1964,,-120.1985287,41.19019272
Patterson Meadow,Modoc,7/7/1964,6/29/1965,27.22,1965,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/29/1965,6/28/1966,16.8,1966,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/28/1966,7/11/1967,29.87,1967,,-120.1985287,41.19019272
Patterson Meadow,Modoc,7/11/1967,7/16/1968,20.27,1968,,-120.1985287,41.19019272
Patterson Meadow,Modoc,7/16/1968,8/12/1969,33.85,1969,,-120.1985287,41.19019272
Patterson Meadow,Modoc,8/12/1969,6/23/1970,18.29,1970,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/23/1970,8/10/1971,38.09,1971,,-120.1985287,41.19019272
Patterson Meadow,Modoc,8/10/1971,7/19/1972,32.14,1972,,-120.1985287,41.19019272
Patterson Meadow,Modoc,7/19/1972,6/26/1973,27.68,1973,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/26/1973,6/18/1974,32.55,1974,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/18/1974,8/27/1975,34.67,1975,,-120.1985287,41.19019272
Patterson Meadow,Modoc,8/27/1975,8/24/1976,28.71,1976,,-120.1985287,41.19019272
Patterson Meadow,Modoc,8/24/1976,6/21/1977,19.06,1977,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/21/1977,7/11/1978,31.31,1978,,-120.1985287,41.19019272
Patterson Meadow,Modoc,7/11/1978,6/21/1979,24.49,1979,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/21/1979,6/23/1980,33.35,1980,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/23/1980,6/11/1981,24.05,1981,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/11/1981,8/11/1982,37.1,1982,,-120.1985287,41.19019272
Patterson Meadow,Modoc,8/11/1982,8/17/1983,38.79,1983,,-120.1985287,41.19019272
Patterson Meadow,Modoc,8/17/1983,7/25/1984,42.45,1984,,-120.1985287,41.19019272
Patterson Meadow,Modoc,7/25/1984,6/19/1985,26.69,1985,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/19/1985,6/18/1986,33.98,1986,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/18/1986,6/3/1987,23.5,1987,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/3/1987,7/7/1988,23.9,1988,,-120.1985287,41.19019272
Patterson Meadow,Modoc,7/7/1988,6/14/1989,28.9,1989,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/14/1989,6/13/1990,23.3,1990,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/13/1990,6/12/1991,25,1991,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/12/1991,6/17/1992,16.58,1992,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/17/1992,6/15/1993,37.69,1993,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/15/1993,6/10/1994,23.48,1994,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/10/1994,9/18/1995,39.35,1995,,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/18/1995,7/17/1996,34.75,1996,,-120.1985287,41.19019272
Patterson Meadow,Modoc,7/17/1996,7/10/1997,30.8,1997,,-120.1985287,41.19019272
Patterson Meadow,Modoc,7/10/1997,7/29/1998,53.65,1998,,-120.1985287,41.19019272
Patterson Meadow,Modoc,7/29/1998,9/20/1999,31,1999,,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/20/1999,6/6/2000,20.75,2000,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/6/2000,6/19/2001,19.95,2001,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/19/2001,6/18/2002,23.55,2002,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/18/2002,6/11/2003,27.46,2003,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/11/2003,6/30/2004,26.15,2004,,-120.1985287,41.19019272
Patterson Meadow,Modoc,6/30/2004,9/19/2005,30.45,2005,,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/19/2005,9/26/2006,33.05,2006,,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/26/2006,10/9/2007,22.17,2007,Data collection occurred within the next water year,-120.1985287,41.19019272
Patterson Meadow,Modoc,10/9/2007,10/9/2008,26.78,2008,Data collection occurred within the next water year,-120.1985287,41.19019272
Patterson Meadow,Modoc,10/9/2008,10/28/2009,26.02,2009,Data collection occurred within the next water year,-120.1985287,41.19019272
Patterson Meadow,Modoc,10/28/2009,9/15/2010,23.17,2010,,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/15/2010,8/12/2011,38.92,2011,,-120.1985287,41.19019272
Patterson Meadow,Modoc,8/12/2011,9/19/2012,18.07,2012,,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/19/2012,9/17/2013,24.11,2013,,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/17/2013,9/10/2014,21.44,2014,,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/10/2014,9/2/2015,24.37,2015,,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/2/2015,8/31/2016,32.96,2016,,-120.1985287,41.19019272
Patterson Meadow,Modoc,8/31/2016,9/7/2017,35.64,2017,,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/7/2017,9/11/2018,25.38,2018,,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/11/2018,9/11/2019,30.57,2019,,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/11/2019,10/1/2020,22.22,2020,,-120.1985287,41.19019272
Patterson Meadow,Modoc,10/1/2020,8/16/2021,17.18,2021,,-120.1985287,41.19019272
Patterson Meadow,Modoc,8/16/2021,9/22/2022,26.01,2022,,-120.1985287,41.19019272
Patterson Meadow,Modoc,9/22/2023,8/29/2023,29.8,2023,,-120.1985287,41.19019272
Pepperdine Camp,Modoc,9/26/1958,9/1/1959,16.43,1959,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/1/1959,7/24/1960,19.87,1960,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,7/24/1960,6/29/1961,.,1961,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/29/1961,6/21/1962,19.4,1962,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/21/1962,7/4/1963,31.35,1963,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,7/4/1963,7/9/1964,25.17,1964,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,7/9/1964,6/28/1965,26.77,1965,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/28/1965,6/27/1966,18.15,1966,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/27/1966,7/11/1967,29.95,1967,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,7/11/1967,7/16/1968,23.41,1968,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,7/16/1968,8/14/1969,32.39,1969,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,8/14/1969,6/23/1970,28.46,1970,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/23/1970,8/10/1971,40.91,1971,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,8/10/1971,7/19/1972,32.64,1972,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,7/19/1972,6/26/1973,26.14,1973,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/26/1973,6/19/1974,29.41,1974,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/19/1974,8/26/1975,35.91,1975,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,8/26/1975,8/25/1976,29.51,1976,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,8/25/1976,6/22/1971,18.99,1977,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/22/1971,7/11/1978,31.88,1978,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,7/11/1978,6/21/1979,25.9,1979,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/21/1979,6/21/1980,35.55,1980,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/21/1980,6/11/1981,22.75,1981,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/11/1981,8/11/1982,35.8,1982,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,8/11/1982,8/17/1983,37.05,1983,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,8/17/1983,7/25/1984,40.99,1984,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,7/25/1984,6/19/1985,27.27,1985,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/19/1985,6/18/1986,33.53,1986,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/18/1986,6/3/1987,21.95,1987,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/3/1987,6/17/1988,25.15,1988,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/17/1988,6/14/1989,30.55,1989,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/14/1989,6/14/1990,18.4,1990,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/14/1990,6/12/1991,29.76,1991,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/12/1991,6/17/1992,16,1992,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/17/1992,6/17/1993,40.5,1993,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/17/1993,6/9/1994,26.84,1994,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/9/1994,9/19/1995,37.85,1995,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/19/1995,7/17/1996,34.1,1996,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,7/17/1996,7/10/1997,33.5,1997,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,7/10/1997,7/29/1998,37.65,1998,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,7/29/1998,9/21/1999,31.8,1999,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/21/1999,6/7/2000,19.4,2000,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/7/2000,6/20/2001,17.56,2001,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/20/2001,6/20/2002,25.15,2002,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/20/2002,6/11/2003,15.9,2003,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/11/2003,6/29/2004,25.95,2004,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,6/29/2004,9/20/2005,30.34,2005,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/20/2005,9/26/2006,33.1,2006,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/26/2006,10/4/2007,23.27,2007,Data collection occurred within the next water year,-120.2463232,41.45416399
Pepperdine Camp,Modoc,10/4/2007,10/22/2008,29.92,2008,Data collection occurred within the next water year,-120.2463232,41.45416399
Pepperdine Camp,Modoc,10/22/2008,10/28/2009,24.22,2009,Data collection occurred within the next water year,-120.2463232,41.45416399
Pepperdine Camp,Modoc,10/28/2009,9/13/2010,24.27,2010,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/13/2010,8/1/2011,39.01,2011,,-120.2463232,41.45416399
